ano,uf,nome_mun,cultura,seguradora,evento_sinistro,apolices_contratadas,total_segurado_mil,soma_premio_total_mil,total_subvencao_mil,valor_indenizacoes_pagas_mil,sinistralidade_media,taxa_media,apolices_indenizadas
2018,GO,Bom Jesus,Milho 2ª safra,Aliança do Brasil, SECA,1,467786.8,25728.27,11577.72,182717.52,7102,55,1
2018,GO,Bom Jesus,Milho 2ª safra,Mapfre,-,1,152996.85,12970.8,5836.86,0.0,0.0,85,0
2018,GO,Bom Jesus,Soja,Aliança do Brasil,-,20,10421508.39,382444.12,133855.42,0.0,0.0,37,0
2018,GO,Bom Jesus,Soja,Aliança do Brasil, SECA,6,3699549.53,134584.12,47104.45,934198.89,6941,36,6
2018,GO,Bom Jesus,Soja,Mapfre,-,11,2027144.85,115238.56,51857.32,0.0,0.0,58,0
2018,GO,Bom Jesus,Soja,Mapfre, SECA,1,107849.72,5419.17,2438.62,58370.28,10771,0.05,1
2018,GO,Bonópolis,Milho 2ª safra,Aliança do Brasil,-,2,776811.7,42724.63,19226.08,0.0,0.0,55,0
2018,GO,Bonópolis,Pecuário,Mapfre,-,1,640000.0,6406.26,2882.81,0.0,0.0,0.01,0
2018,GO,Bonópolis,Soja,Markel, SECA,1,3245167.1,124586.29,49834.52,651322.54,5228,38,1
2018,GO,Buriti Alegre,Milho 2ª safra,Aliança do Brasil,-,2,259722.0,14284.7,6428.11,0.0,0.0,55,0
2018,GO,Buriti Alegre,Milho 2ª safra,Aliança do Brasil, SECA,1,194307.8,10686.92,4809.11,34897.68,3265,55,1
2018,GO,Buriti Alegre,Soja,Aliança do Brasil,-,3,3679455.92,133644.01,48664.04,0.0,0.0,36,0
2018,GO,Buriti Alegre,Soja,Aliança do Brasil, SECA,3,2462569.32,86457.58,34583.03,580376.03,6713,35,3
2018,GO,Cabeceiras,Milho 1ª safra,Aliança do Brasil,-,1,77882.0,3809.44,1333.3,0.0,0.0,49,0
2018,GO,Cabeceiras,Milho 2ª safra,Aliança do Brasil,-,2,1493860.8,82162.34,36973.05,0.0,0.0,55,0
2018,GO,Cabeceiras,Milho 2ª safra,Aliança do Brasil, SECA,1,324576.0,15417.36,6937.81,10821.5,702,48,1
2018,GO,Cabeceiras,Milho 2ª safra,Mapfre,-,4,1865086.34,163087.9,73389.54,0.0,0.0,94,0
2018,GO,Cabeceiras,Milho 2ª safra,Mapfre, SECA,1,284856.0,27462.41,12358.08,173981.28,6335,96,1
2018,GO,Cabeceiras,Soja,Aliança do Brasil,-,5,2234795.7,86763.51,30367.24,0.0,0.0,39,0
2018,GO,Cabeceiras,Soja,Aliança do Brasil, SECA,2,2101082.24,79160.75,27706.26,671525.27,8483,38,2
2018,GO,Cabeceiras,Soja,Mapfre,-,3,148199.3,8007.8,3603.5,0.0,0.0,54,0
2018,GO,Cabeceiras,Soja,Mapfre, SECA,1,25345.6,1359.0,611.55,10962.88,8067,54,1
2018,GO,Cabeceiras,Soja,Sancor,-,1,206400.0,11971.21,4788.48,0.0,0.0,58,0
2018,GO,Cachoeira Alta,Milho 2ª safra,Aliança do Brasil, SECA,1,224334.16,12338.37,5552.27,203626.39,16504,55,1
2018,GO,Cachoeira Alta,Pecuário,Mapfre,-,1,320000.0,3203.13,1441.4,0.0,0.0,0.01,0
2018,GO,Cachoeira Dourada,Cana-de-açúcar,Aliança do Brasil,-,1,592665.0,11209.09,5044.09,0.0,0.0,19,0
2018,GO,Cachoeira Dourada,Milho 2ª safra,Aliança do Brasil,-,1,60521.2,3328.66,1497.9,0.0,0.0,55,0
2018,GO,Cachoeira Dourada,Milho 2ª safra,Aliança do Brasil, SECA,1,145922.85,8025.75,3611.59,66219.79,8251,55,1
2018,GO,Cachoeira Dourada,Soja,Aliança do Brasil,-,1,60522.4,2124.86,849.94,0.0,0.0,35,0
2018,GO,Cachoeira Dourada,Soja,Aliança do Brasil, SECA,1,496243.8,18040.24,6314.08,0.97,0.0,36,1
2018,GO,Cachoeira Dourada,Soja,Allianz,-,6,685520.0,49509.56,19803.77,0.0,0.0,72,0
2018,GO,Caçu,Pecuário,Mapfre,-,5,1987000.0,19889.44,8950.23,0.0,0.0,0.01,0
2018,GO,Caçu,Soja,Aliança do Brasil,-,2,2917690.89,113536.22,39737.68,0.0,0.0,39,0
2018,GO,Caiapônia,Milho 2ª safra,Aliança do Brasil,-,11,3981274.48,218970.03,98536.53,0.0,0.0,55,0
2018,GO,Caiapônia,Milho 2ª safra,Aliança do Brasil, SECA,1,131589.15,7237.4,3256.83,122125.97,16874,55,1
2018,GO,Caiapônia,Milho 2ª safra,Mapfre,-,1,60000.0,5086.69,2289.01,0.0,0.0,85,0
2018,GO,Caiapônia,Pecuário,Mapfre,-,1,360000.0,3603.52,1621.58,0.0,0.0,0.01,0
2018,GO,Caiapônia,Soja,Aliança do Brasil,-,33,33870942.41,1246367.02,436228.46,0.0,0.0,37,0
2018,GO,Caiapônia,Soja,Mapfre,-,4,2364128.89,132281.36,54571.19,0.0,0.0,52,0
2018,GO,Caiapônia,Soja,Tokio Marine,-,2,871108.99,53295.24,21318.09,0.0,0.0,61,0
2018,GO,Caldas Novas,Milho 2ª safra,Aliança do Brasil,-,7,2060231.48,113312.7,50990.72,0.0,0.0,55,0
2018,GO,Caldas Novas,Milho 2ª safra,Aliança do Brasil, SECA,1,389166.75,21404.17,9631.88,117645.11,5496,55,1
2018,GO,Caldas Novas,Milho 2ª safra,Sancor,-,1,170433.0,16736.51,7531.43,0.0,0.0,98,0
2018,GO,Caldas Novas,Soja,Aliança do Brasil,-,3,1072432.84,37651.7,15060.68,0.0,0.0,35,0
2018,GO,Caldas Novas,Soja,Aliança do Brasil, SECA,9,6453500.45,226573.94,90629.58,2136172.98,9428,35,9
2018,GO,Campestre de Goiás,Milho 2ª safra,Allianz,-,1,33800.0,4005.48,1802.46,0.0,0.0,119,0
2018,GO,Campestre de Goiás,Soja,Allianz,-,1,82535.44,4933.77,1973.5,0.0,0.0,0.06,0
2018,GO,Campestre de Goiás,Soja,Swiss Re,-,1,246425.24,10952.23,4928.5,0.0,0.0,44,0
2018,GO,Campinaçu,Pecuário,Mapfre,-,1,220000.0,2202.15,990.96,0.0,0.0,0.01,0
2018,GO,Campinaçu,Soja,Aliança do Brasil,-,2,1095745.43,40998.68,14349.54,0.0,0.0,37,0
2018,GO,Campinorte,Soja,Aliança do Brasil,-,2,1558386.26,53018.92,21207.56,0.0,0.0,34,0
2018,GO,Campinorte,Soja,Aliança do Brasil, SECA,2,3509364.04,116350.13,46540.05,1000.0,9,33,2
2018,GO,Campo Alegre de Goiás,Milho 1ª safra,Aliança do Brasil,-,1,525530.0,25705.27,8996.84,0.0,0.0,49,0
2018,GO,Campo Alegre de Goiás,Milho 1ª safra,Aliança do Brasil, SECA,1,118017.9,5772.61,2020.41,500.0,87,49,1
2018,GO,Campo Alegre de Goiás,Milho 1ª safra,Mapfre,-,2,161000.0,6880.64,3096.28,0.0,0.0,43,0
2018,GO,Campo Alegre de Goiás,Milho 2ª safra,Aliança do Brasil,-,5,1069995.03,58849.7,26482.37,0.0,0.0,55,0
2018,GO,Campo Alegre de Goiás,Milho 2ª safra,Aliança do Brasil, GEADA,1,195905.85,10774.82,4848.67,98191.74,9113,55,1
2018,GO,Campo Alegre de Goiás,Soja,Aliança do Brasil,-,14,8403430.28,308165.14,108778.4,0.0,0.0,37,0
2018,GO,Campo Alegre de Goiás,Soja,Aliança do Brasil, SECA,4,2212908.56,82658.9,28930.61,639396.06,7735,38,4
2018,GO,Campo Alegre de Goiás,Soja,Mapfre,-,19,4180173.33,269464.9,108511.9,0.0,0.0,65,0
2018,GO,Campo Alegre de Goiás,Soja,Mapfre, GRANIZO,1,72227.1,4686.67,1874.66,30071.63,6416,65,1
2018,GO,Campo Alegre de Goiás,Soja,Mapfre, SECA,1,42420.0,2752.55,1101.02,7086.2,2574,65,1
2018,GO,Campo Alegre de Goiás,Soja,Markel,-,1,341545.5,9966.91,4485.11,0.0,0.0,29,0
2018,GO,Campo Limpo de Goiás,Milho 1ª safra,Aliança do Brasil,-,1,55357.63,2707.71,947.7,0.0,0.0,49,0
2018,GO,Castelândia,Cana-de-açúcar,Swiss Re,-,1,208307.0,4445.58,2000.51,0.0,0.0,21,0
2018,GO,Castelândia,Milho 2ª safra,Aliança do Brasil,-,2,170215.98,9361.87,4212.84,0.0,0.0,55,0
2018,GO,Castelândia,Soja,Aliança do Brasil, SECA,2,540761.59,19919.76,6971.91,99030.33,4971,37,2
2018,GO,Catalão,Floresta,Fairfax,-,1,180000.0,2610.0,1174.5,0.0,0.0,15,0
2018,GO,Catalão,Milho 1ª safra,Aliança do Brasil,-,1,1347362.21,54597.79,19109.23,0.0,0.0,41,0
2018,GO,Catalão,Milho 1ª safra,Mapfre,-,1,384846.31,18417.15,8287.71,0.0,0.0,48,0
2018,GO,Catalão,Milho 1ª safra,Markel,-,1,316890.95,12823.39,5770.53,0.0,0.0,0.04,0
2018,GO,Catalão,Milho 2ª safra,Aliança do Brasil,-,12,3874746.68,213111.0,95899.96,0.0,0.0,55,0
2018,GO,Catalão,Milho 2ª safra,Aliança do Brasil, SECA,2,1067469.84,58710.83,26419.88,199584.82,3399,55,2
2018,GO,Catalão,Milho 2ª safra,Markel,-,1,1748135.39,75283.45,33877.55,0.0,0.0,43,0
2018,GO,Catalão,Milho 2ª safra,Sancor,-,3,1488396.0,146160.48,65772.21,0.0,0.0,98,0
2018,GO,Catalão,Milho 2ª safra,Sancor, SECA,10,2396815.2,235367.25,105915.27,605478.65,2572,98,10
2018,GO,Catalão,Milho 2ª safra,Swiss Re,-,1,360205.56,34261.42,15417.64,0.0,0.0,95,0
2018,GO,Catalão,Soja,Aliança do Brasil,-,17,17270961.57,652929.52,228525.35,0.0,0.0,38,0
2018,GO,Catalão,Soja,Aliança do Brasil, SECA,1,277107.48,10252.95,3588.53,0.96,0.0,37,1
2018,GO,Catalão,Soja,Mapfre,-,20,4902594.32,299447.73,134751.37,0.0,0.0,61,0
2018,GO,Catalão,Soja,Mapfre, SECA,2,285244.96,17564.29,7903.93,124664.64,7098,62,2
2018,GO,Cavalcante,Soja,Aliança do Brasil, SECA,1,375088.5,13168.86,5267.54,235780.63,17904,35,1
2018,GO,Cezarina,Milho 2ª safra,Aliança do Brasil,-,1,317002.77,15057.63,6775.93,0.0,0.0,47,0
2018,GO,Cezarina,Milho 2ª safra,Aliança do Brasil, INCÊNDIO,1,187390.8,10306.49,4637.92,50.0,5,55,1
2018,GO,Cezarina,Milho 2ª safra,Allianz, SECA,1,557700.0,66091.08,29740.98,191703.78,2901,119,1
2018,GO,Cezarina,Soja,Aliança do Brasil,-,5,2987700.83,112642.15,39424.75,0.0,0.0,38,0
2018,GO,Cezarina,Soja,Allianz,-,4,2005089.33,119859.23,47943.66,0.0,0.0,0.06,0
2018,GO,Cezarina,Soja,Mapfre,-,1,410121.28,24894.9,11202.7,0.0,0.0,61,0
2018,GO,Cezarina,Soja,Swiss Re,-,1,53623.72,3211.19,1445.03,0.0,0.0,0.06,0
2018,GO,Cezarina,Sorgo,Aliança do Brasil,-,1,19994.34,1458.28,656.23,0.0,0.0,73,0
2018,GO,Chapadão do Céu,Feijão,Mapfre,-,1,1699984.14,62898.78,22014.57,0.0,0.0,37,0
2018,GO,Chapadão do Céu,Milho 2ª safra,Aliança do Brasil,-,4,2104760.48,115761.81,52092.82,0.0,0.0,55,0
2018,GO,Chapadão do Céu,Milho 2ª safra,Aliança do Brasil, SECA,1,546829.31,30075.61,13534.02,328808.46,10933,55,1
2018,GO,Chapadão do Céu,Milho 2ª safra,Mapfre,-,2,2067984.0,175319.96,78893.97,0.0,0.0,85,0
2018,GO,Chapadão do Céu,Soja,Aliança do Brasil,-,11,16335876.75,602609.22,210913.22,0.0,0.0,37,0
2018,GO,Cidade Ocidental,Milho 1ª safra,Mapfre,-,1,540004.85,30073.77,13533.19,0.0,0.0,56,0
2018,GO,Cidade Ocidental,Soja,Aliança do Brasil,-,3,2166931.03,79790.99,27926.84,0.0,0.0,37,0
2018,GO,Cocalzinho de Goiás,Soja,Aliança do Brasil,-,2,832202.6,32383.53,11334.23,0.0,0.0,39,0
2018,GO,Cocalzinho de Goiás,Soja,Aliança do Brasil, SECA,1,1344533.91,52319.9,18311.97,537813.56,10279,39,1
2018,GO,Colinas do Sul,Pecuário,Mapfre,-,1,504000.0,5044.93,2270.21,0.0,0.0,0.01,0
2018,GO,Corumbá de Goiás,Feijão,Mapfre,-,1,500427.59,18515.64,6480.47,0.0,0.0,37,0
2018,GO,Corumbá de Goiás,Milho 1ª safra,Aliança do Brasil,-,1,110879.1,5423.43,1898.2,0.0,0.0,49,0
2018,GO,Corumbá de Goiás,Milho 2ª safra,Aliança do Brasil,-,2,199640.7,10980.23,4941.1,0.0,0.0,55,0
2018,GO,Corumbá de Goiás,Soja,Aliança do Brasil,-,3,825844.32,32136.11,11247.64,0.0,0.0,39,0
2018,GO,Corumbá de Goiás,Soja,Mapfre,-,1,193221.1,9324.52,4196.03,0.0,0.0,48,0
2018,GO,Corumbaíba,Milho 1ª safra,Aliança do Brasil,-,1,378587.0,15641.69,5474.59,0.0,0.0,41,0
2018,GO,Corumbaíba,Milho 2ª safra,Aliança do Brasil,-,2,848925.35,46690.89,21010.91,0.0,0.0,55,0
2018,GO,Corumbaíba,Pecuário,Mapfre,-,1,307740.0,3080.41,1386.18,0.0,0.0,0.01,0
2018,GO,Corumbaíba,Soja,Aliança do Brasil,-,3,1993402.84,72291.01,25301.85,0.0,0.0,36,0
2018,GO,Corumbaíba,Soja,Aliança do Brasil, SECA,1,685306.87,24730.77,8655.77,50.0,2,36,1
2018,GO,Cristalina,Floresta,Allianz,-,2,1583600.0,24883.16,11197.41,0.0,0.0,16,0
2018,GO,Cristalina,Milho 1ª safra,Aliança do Brasil,-,1,1244907.96,50373.12,17630.59,0.0,0.0,0.04,0
2018,GO,Cristalina,Milho 2ª safra,Aliança do Brasil,-,15,5208184.34,286450.07,128902.52,0.0,0.0,55,0
2018,GO,Cristalina,Milho 2ª safra,Aliança do Brasil, SECA,1,226779.89,12472.89,5612.8,152373.41,12216,55,1
2018,GO,Cristalina,Milho 2ª safra,Mapfre,-,1,1140036.0,96650.2,43492.59,0.0,0.0,85,0
2018,GO,Cristalina,Soja,Aliança do Brasil,-,43,26200036.78,991983.11,347828.62,0.0,0.0,38,0
2018,GO,Cristalina,Soja,Aliança do Brasil, GRANIZO,3,3111950.49,121095.45,42383.41,1717751.16,14185,39,3
2018,GO,Cristalina,Soja,Aliança do Brasil, SECA,5,3824675.56,143874.48,50356.07,1187407.08,8253,37,5
2018,GO,Cristalina,Soja,Mapfre,-,15,3182349.98,206928.78,83857.94,0.0,0.0,67,0
2018,GO,Cristalina,Soja,Mapfre, SECA,1,236265.52,15330.78,6132.31,20345.45,1327,65,1
2018,GO,Cristalina,Soja,Markel,-,1,84000.0,3864.0,1738.8,0.0,0.0,46,0
2018,GO,Cristianópolis,Pecuário,Swiss Re,-,1,40000.0,1347.25,606.26,0.0,0.0,34,0
2018,GO,Cristianópolis,Soja,Aliança do Brasil,-,1,237186.18,8375.39,2931.39,0.0,0.0,35,0
2018,GO,Crixás,Pecuário,Mapfre,-,1,744000.0,7447.28,3351.27,0.0,0.0,0.01,0
2018,GO,Cromínia,Milho 2ª safra,Aliança do Brasil,-,1,156968.9,8633.28,3884.98,0.0,0.0,55,0
2018,GO,Cromínia,Milho 2ª safra,Mapfre,-,1,256095.0,21711.27,9770.07,0.0,0.0,85,0
2018,GO,Cromínia,Soja,Aliança do Brasil,-,3,1145731.63,41872.11,14655.24,0.0,0.0,37,0
2018,GO,Cromínia,Soja,Excelsior,-,2,276528.0,17393.61,6957.44,0.0,0.0,63,0
2018,GO,Cromínia,Soja,Mapfre,-,1,705008.67,35424.84,15941.17,0.0,0.0,0.05,0
2018,GO,Cromínia,Soja,Sancor,-,1,214349.03,13482.56,5393.02,0.0,0.0,63,0
2018,GO,Cromínia,Soja,Tokio Marine, SECA,1,50019.6,3060.16,1224.06,10617.29,3.47,61,1
2018,GO,Diorama,Pecuário,Mapfre,-,2,535500.0,5360.24,2412.1,0.0,0.0,0.01,0
2018,GO,Diorama,Soja,Mapfre,-,1,140000.0,9718.65,3887.46,0.0,0.0,69,0
2018,GO,Doverlândia,Milho 2ª safra,Aliança do Brasil,-,4,2674809.43,147114.49,66201.52,0.0,0.0,55,0
2018,GO,Doverlândia,Soja,Aliança do Brasil,-,9,8109547.86,299349.38,104772.29,0.0,0.0,37,0
2018,GO,Doverlândia,Soja,Aliança do Brasil, CHUVA EXCESSIVA,1,872682.1,31335.39,10967.39,0.99,0.0,36,1
2018,GO,Edealina,Milho 2ª safra,Aliança do Brasil,-,2,183658.79,10101.22,4545.55,0.0,0.0,55,0
2018,GO,Edealina,Milho 2ª safra,Markel,-,1,888768.0,63340.75,28503.34,0.0,0.0,71,0
2018,GO,Edealina,Soja,Aliança do Brasil,-,8,2964641.75,110939.22,39204.52,0.0,0.0,37,0
2018,GO,Edealina,Soja,Aliança do Brasil, CHUVA EXCESSIVA,1,1334471.76,49927.28,17474.55,732117.32,14664,37,1
2018,GO,Edealina,Soja,Aliança do Brasil, SECA,8,6395377.74,240956.67,84334.84,1908270.59,7.92,38,8
2018,GO,Edealina,Soja,Mapfre,-,3,1033827.57,53842.62,23690.0,0.0,0.0,58,0
2018,GO,Edealina,Soja,Markel,-,1,625780.56,31313.95,14091.28,0.0,0.0,0.05,0
2018,GO,Edealina,Soja,Swiss Re,-,1,151910.5,9538.55,4292.35,0.0,0.0,63,0
2018,GO,Edealina,Sorgo,Mapfre,-,1,107718.05,3985.53,1394.93,0.0,0.0,37,0
2018,GO,Edéia,Cana-de-açúcar,Aliança do Brasil,-,1,599464.25,9252.6,4163.67,0.0,0.0,15,0
2018,GO,Edéia,Milho 2ª safra,Aliança do Brasil,-,8,1096319.2,60297.5,27133.88,0.0,0.0,55,0
2018,GO,Edéia,Milho 2ª safra,Aliança do Brasil, SECA,3,697554.65,38365.49,17264.47,228906.0,5966,55,3
2018,GO,Edéia,Milho 2ª safra,Markel,-,2,1828206.25,93141.06,41913.47,0.0,0.0,51,0
2018,GO,Edéia,Soja,Aliança do Brasil,-,21,9080877.88,336484.55,121260.04,0.0,0.0,37,0
2018,GO,Edéia,Soja,Aliança do Brasil, INUNDAÇÃO/TROMBA D´ÁGUA,2,571637.44,20069.44,8027.78,162456.52,8095,35,2
2018,GO,Edéia,Soja,Aliança do Brasil, SECA,11,5290515.76,199640.97,69874.33,1945660.54,9746,38,11
2018,GO,Edéia,Soja,Allianz,-,4,2624181.68,156867.13,62746.8,0.0,0.0,0.06,0
2018,GO,Edéia,Soja,Allianz, SECA,1,1530041.74,91462.31,36584.91,485889.57,5312,0.06,1
2018,GO,Edéia,Soja,Mapfre,-,1,198373.88,9573.2,4307.94,0.0,0.0,48,0
2018,GO,Edéia,Soja,Markel,-,5,2422462.94,109862.86,44956.64,0.0,0.0,46,0
2018,GO,Edéia,Soja,Swiss Re,-,1,367472.94,23714.82,10671.67,0.0,0.0,65,0
2018,GO,Edéia,Sorgo,Mapfre,-,1,109712.7,4059.33,1420.76,0.0,0.0,37,0
2018,GO,Estrela do Norte,Pecuário,Mapfre,-,1,998000.0,9989.76,4495.39,0.0,0.0,0.01,0
2018,GO,Estrela do Norte,Pecuário,Swiss Re,-,1,2999600.0,24070.89,10831.9,0.0,0.0,8,0
2018,GO,Faina,Pecuário,Mapfre,-,3,1190200.0,11913.64,5361.13,0.0,0.0,0.01,0
2018,GO,Firminópolis,Milho 2ª safra,Aliança do Brasil, SECA,1,270257.78,14864.17,6688.88,98188.63,6606,55,1
2018,GO,Firminópolis,Soja,Aliança do Brasil,-,4,1503044.85,54851.61,19541.62,0.0,0.0,36,0
2018,GO,Firminópolis,Soja,Aliança do Brasil, CHUVA EXCESSIVA,2,1744278.18,63733.15,22306.6,100.0,2,36,2
2018,GO,Firminópolis,Soja,Allianz,-,3,1894853.71,119588.0,50557.51,0.0,0.0,62,0
2018,GO,Firminópolis,Soja,Mapfre,-,2,396820.52,28651.41,11460.56,0.0,0.0,72,0
2018,GO,Formosa,Pecuário,Mapfre,-,1,364000.0,3643.56,1639.6,0.0,0.0,0.01,0
2018,GO,Formosa,Soja,Aliança do Brasil, SECA,1,1440405.4,50570.75,20228.3,1219760.28,24.12,35,1
2018,GO,Formosa,Soja,Mapfre,-,2,38012.4,2013.36,906.0,0.0,0.0,53,0
2018,GO,Formosa,Soja,Mapfre, SECA,1,249997.15,12947.56,5826.4,89791.64,6935,52,1
2018,GO,Gameleira de Goiás,Milho 1ª safra,Aliança do Brasil,-,3,852191.35,41683.25,14589.13,0.0,0.0,49,0
2018,GO,Gameleira de Goiás,Milho 1ª safra,Mapfre,-,3,719740.0,34251.81,15413.3,0.0,0.0,48,0
2018,GO,Gameleira de Goiás,Milho 2ª safra,Aliança do Brasil,-,5,1192394.7,65581.68,29511.75,0.0,0.0,55,0
2018,GO,Gameleira de Goiás,Milho 2ª safra,Mapfre,-,2,1293262.44,109640.46,49338.2,0.0,0.0,85,0
2018,GO,Gameleira de Goiás,Soja,Aliança do Brasil,-,11,6590335.85,256122.38,89642.84,0.0,0.0,39,0
2018,GO,Gameleira de Goiás,Soja,Mapfre,-,7,1591960.0,117969.42,47187.74,0.0,0.0,74,0
2018,GO,Gameleira de Goiás,Tomate,Porto Seguro,-,4,1573605.0,54997.0,24748.65,0.0,0.0,35,0
2018,GO,Goianápolis,Tomate,Porto Seguro,-,2,705483.0,24660.0,11097.0,0.0,0.0,35,0
2018,GO,Goiandira,Milho 1ª safra,Aliança do Brasil,-,1,59706.48,2428.29,849.9,0.0,0.0,41,0
2018,GO,Goiandira,Soja,Aliança do Brasil,-,1,277276.12,9808.23,3432.88,0.0,0.0,35,0
2018,GO,Goianésia,Soja,Aliança do Brasil,-,1,780241.28,28939.85,10128.95,0.0,0.0,37,0
2018,GO,Goianésia,Soja,Aliança do Brasil, SECA,1,900932.4,33209.5,11623.33,357334.16,10.76,37,1
2018,GO,Goiânia,Soja,Aliança do Brasil,-,1,163534.16,6363.61,2227.26,0.0,0.0,39,0
2018,GO,Goiás,Milho 2ª safra,Aliança do Brasil,-,3,437914.42,21823.8,9820.71,0.0,0.0,52,0
2018,GO,Goiás,Soja,Aliança do Brasil,-,1,237472.7,8583.08,3004.08,0.0,0.0,36,0
2018,GO,Goiatuba,Cana-de-açúcar,Aliança do Brasil,-,1,235177.34,3629.91,1633.46,0.0,0.0,15,0
2018,GO,Goiatuba,Cana-de-açúcar,Fairfax,-,1,3630197.0,84583.59,38062.62,0.0,0.0,23,0
2018,GO,Goiatuba,Milho 2ª safra,Aliança do Brasil,-,10,3305174.47,181784.55,81803.03,0.0,0.0,55,0
2018,GO,Goiatuba,Milho 2ª safra,Aliança do Brasil, SECA,5,959730.54,52785.15,23753.32,483526.95,9.16,55,5
2018,GO,Goiatuba,Milho 2ª safra,Mapfre,-,1,151831.68,14175.86,6379.13,0.0,0.0,93,0
2018,GO,Goiatuba,Milho 2ª safra,Mapfre, SECA,1,114822.71,10720.49,4824.22,29504.27,2752,93,1
2018,GO,Goiatuba,Milho 2ª safra,Markel,-,1,391287.5,34575.81,15559.11,0.0,0.0,88,0
2018,GO,Goiatuba,Milho 2ª safra,Markel, SECA,1,231000.0,17759.27,7991.67,92546.85,5211,77,1
2018,GO,Goiatuba,Soja,Aliança do Brasil,-,18,13417494.99,486532.54,172843.87,0.0,0.0,36,0
2018,GO,Goiatuba,Soja,Aliança do Brasil, INUNDAÇÃO/TROMBA D´ÁGUA,1,875489.04,32522.58,11382.9,371546.69,11424,37,1
2018,GO,Goiatuba,Soja,Aliança do Brasil, SECA,15,13493483.63,488693.66,171042.78,7042123.72,14.41,36,15
2018,GO,Goiatuba,Soja,Allianz,-,2,2335056.81,119969.97,53986.47,0.0,0.0,51,0
2018,GO,Goiatuba,Soja,Mapfre,-,2,244120.0,9696.88,3571.35,0.0,0.0,48,0
2018,GO,Goiatuba,Soja,Markel,-,1,120120.0,2762.76,1105.1,0.0,0.0,23,0
2018,GO,Goiatuba,Sorgo,Aliança do Brasil,-,1,20088.22,1406.17,632.78,0.0,0.0,0.07,0
2018,GO,Goiatuba,Sorgo,Mapfre,-,1,459851.0,17014.32,5955.01,0.0,0.0,37,0
2018,GO,Gouvelândia,Cana-de-açúcar,Aliança do Brasil,-,2,891109.79,16853.59,7584.12,0.0,0.0,19,0
2018,GO,Gouvelândia,Cana-de-açúcar,Swiss Re,-,1,641281.0,13685.88,6158.64,0.0,0.0,21,0
2018,GO,Gouvelândia,Milho 2ª safra,Aliança do Brasil, SECA,1,24934.46,1371.39,617.13,7560.13,5513,55,1
2018,GO,Gouvelândia,Soja,Aliança do Brasil, SECA,3,1080316.65,35789.7,14315.88,473350.33,13226,33,3
2018,GO,Gouvelândia,Sorgo,Mapfre,-,1,352808.0,13053.77,4568.81,0.0,0.0,37,0
2018,GO,Guapó,Milho 2ª safra,Allianz, SECA,1,305500.0,36203.71,16291.66,7128.08,197,119,1
2018,GO,Guapó,Soja,Aliança do Brasil,-,1,1002845.0,35208.57,14083.43,0.0,0.0,35,0
2018,GO,Guapó,Soja,Allianz,-,2,1631662.16,97536.87,39014.72,0.0,0.0,0.06,0
2018,GO,Hidrolândia,Soja,Allianz, SECA,1,641885.92,38370.29,15348.11,342422.31,8924,0.06,1
2018,GO,Hidrolândia,Soja,Mapfre,-,1,142138.23,7049.38,3172.22,0.0,0.0,0.05,0
2018,GO,Hidrolândia,Soja,Mapfre, CHUVA EXCESSIVA,1,262425.71,13015.07,5856.78,79631.39,6118,0.05,1
2018,GO,Hidrolândia,Soja,Tokio Marine,-,1,400250.0,24487.66,9795.06,0.0,0.0,61,0
2018,GO,Hidrolina,Soja,Aliança do Brasil,-,2,1230316.47,45942.89,16080.02,0.0,0.0,38,0
2018,GO,Hidrolina,Soja,Aliança do Brasil, SECA,1,1095494.4,42629.02,14920.16,160337.29,3761,39,1
2018,GO,Inaciolândia,Cana-de-açúcar,Aliança do Brasil,-,3,445929.92,8433.88,3795.24,0.0,0.0,19,0
2018,GO,Inaciolândia,Milho 2ª safra,Aliança do Brasil,-,1,287266.32,15799.64,7109.84,0.0,0.0,55,0
2018,GO,Inaciolândia,Milho 2ª safra,Aliança do Brasil, SECA,2,220250.56,12113.77,5451.2,52721.73,4352,55,2
2018,GO,Inaciolândia,Milho 2ª safra,Fairfax, SECA,1,51748.2,5433.56,2445.1,14578.2,2683,105,1
2018,GO,Inaciolândia,Milho 2ª safra,Sancor, SECA,2,193110.08,18963.4,8533.53,94868.7,5003,98,2
2018,GO,Inaciolândia,Soja,Aliança do Brasil,-,3,1797768.59,58189.97,23275.98,0.0,0.0,33,0
2018,GO,Inaciolândia,Soja,Aliança do Brasil, SECA,7,2300301.64,77487.52,30995.01,775908.37,10013,34,7
2018,GO,Inaciolândia,Soja,Allianz,-,5,389400.0,28123.18,11249.22,0.0,0.0,72,0
2018,GO,Inaciolândia,Soja,Allianz, CHUVA EXCESSIVA,1,39600.0,2859.98,1143.98,5175.09,1809,72,1
2018,GO,Inaciolândia,Soja,Allianz, GEADA,2,327800.0,23674.43,9469.75,112217.84,4.74,72,2
2018,GO,Inaciolândia,Soja,Allianz, VENTOS FORTES/FRIOS,1,78100.0,5640.49,2256.19,5192.01,0.92,72,1
2018,GO,Inaciolândia,Soja,Mapfre,-,4,773627.38,41933.74,18870.15,0.0,0.0,58,0
2018,GO,Inaciolândia,Soja,Swiss Re,-,1,432641.0,27165.83,12224.62,0.0,0.0,63,0
2018,GO,Indiara,Milho 2ª safra,Aliança do Brasil,-,3,977311.13,53752.1,24188.45,0.0,0.0,55,0
